label,datatype,species,x_metric,y_metric
01,raw,Bovine,8.424096432547001,-3.4969239309874713
01,raw,Bovine,8.515633194088363,-2.053283396912352
01,raw,Bovine,6.029791538796401,-3.494542519949057
01,raw,Bovine,8.340191991055516,-3.7606558446714082
01,raw,Bovine,5.566289374839265,-4.5505635811070615
01,raw,Bovine,10.300777341157984,-3.7492410386545716
01,raw,Bovine,9.970053477973286,-3.479498044594286
01,raw,Bovine,8.49210354247923,-3.003115682777056
01,raw,Bovine,8.550332279567876,-4.032212861921595
01,raw,Bovine,12.1099871527429,-2.984136966686219
01,raw,Bovine,9.079187221157024,-1.2143073592710525
01,raw,Bovine,8.359236417293486,-3.518459643674097
01,raw,Bovine,10.67550829117493,-3.18385245870529
01,raw,Bovine,9.75208648692632,-4.21087027382153
01,raw,Bovine,8.005914896314517,-2.3681297658818186
01,raw,Bovine,7.82062403986231,-1.9980519862061634
01,raw,Bovine,8.623710168490879,-3.2163055230374535
01,raw,Bovine,8.066265946915909,-3.0321264916514985
01,raw,Bovine,7.963222954684516,-2.957522053518261
01,raw,Bovine,7.67327122185701,-3.330802774899775
01,raw,Bovine,5.593383371623345,-1.414594924166229
01,raw,Bovine,5.090310974204485,-1.9254273795871644
01,raw,Bovine,8.935312639924868,-2.156023868292075
01,raw,Bovine,8.540672943025198,-2.518489733777352
01,raw,Bovine,7.989577615259901,-3.9203107425819588
01,raw,Bovine,7.430053185170083,-3.152567752137693
01,raw,Bovine,6.9511274520535915,-3.327756114510958
01,raw,Bovine,10.135244749441155,-4.057521055004319
01,raw,Bovine,9.190898913691784,-3.168168046209185
01,raw,Bovine,6.8758172073195,-3.0153411076175693
01,raw,Bovine,12.455382034224984,-3.0622972732085234
01,raw,Bovine,12.156745691373171,-2.760222102067525
01,raw,Bovine,11.028076698474342,-3.2880735936996075
01,raw,Bovine,9.443008144135337,-3.9142082490252763
01,raw,Bovine,11.15164664963958,-1.8925135379278628
01,raw,Bovine,10.702252809868881,-2.730351650523228
01,raw,Bovine,10.023713412608812,-2.162394730094468
01,raw,Bovine,9.804457300440287,-4.486590657721748
01,raw,Bovine,8.598488051615035,-2.7665078735706072
01,raw,Bovine,7.478415257336353,-1.4944940444025052
01,raw,Bovine,8.162814330890301,-3.309474475210861
01,raw,Bovine,7.827727439784796,-2.047928250633578
01,raw,Bovine,7.08619811385714,-1.6970214473226743
01,raw,Bovine,7.10506590565349,-2.680838108254131
01,raw,Bovine,8.974822946639987,-3.7777930645033675
01,raw,Bovine,6.840818926387771,-4.714908250021675
01,raw,Bovine,5.358156988389188,-2.4103802916341492
01,raw,Bovine,12.184910594929224,-2.8751759456881203
01,raw,Bovine,11.824430021584615,-2.8495213993796313
01,raw,Bovine,8.607769958007765,-2.1027789282888074
01,raw,Bovine,4.944356222772255,-2.743619144525075
01,raw,Bovine,8.51138965211794,-2.989354913108476
01,raw,Bovine,7.479691959499621,-4.427334295335055
01,raw,Bovine,9.468586135887804,-2.9793361151882283
01,raw,Bovine,8.840229995684311,-2.348139596284154
01,raw,Bovine,11.170818728362983,-2.73529518981048
01,raw,Bovine,10.434688286906932,-3.520131552858971
01,raw,Bovine,12.72011845975843,-2.8160825063782338
01,raw,Bovine,11.680908891419856,-4.0608952539578995
01,raw,Bovine,9.31656162342945,-3.019986753259741
01,raw,Bovine,8.985267988195377,-2.8412271038941066
01,raw,Bovine,7.383861412413508,-3.7532861751118416
01,raw,Bovine,6.548496220642364,-3.2204743243467773
01,raw,Bovine,7.968397857261717,-2.980805444499914
01,raw,Bovine,9.13890109679722,-2.115792855378787
01,raw,Bovine,9.435852590234564,-3.5581212539514233
01,raw,Bovine,9.510800862137565,-3.154832104165802
01,raw,Bovine,8.507159487481292,-2.2159894590903733
01,raw,Bovine,8.96013374347002,-3.096857067442366
01,raw,Bovine,8.329847788269912,-3.041258144521999
01,raw,Bovine,7.937429498759394,-2.51511427876696
01,raw,Bovine,5.126031852323773,-4.316627061670369
01,raw,Bovine,5.574417637464913,-3.6509131365629552
01,raw,Bovine,11.36058242575096,-4.125140960316262
01,raw,Bovine,8.283562189639422,-2.92398750232588
01,raw,Bovine,13.216972711731177,-2.0484045468735887
01,raw,Bovine,10.536507739973606,-3.642378802814842
01,raw,Bovine,10.10446358596938,-3.591893263244758
01,raw,Bovine,8.616648785818835,-2.9493391343424378
01,raw,Bovine,8.11662237867266,-2.822605557953966
01,raw,Bovine,4.384871736744149,1.8230807280312287
01,raw,Bovine,14.312799189774385,-2.974849192459343
01,raw,Bovine,11.702915307223291,-2.9722422400127297
01,raw,Bovine,11.268338248952007,-3.266063020868753
01,raw,Bovine,10.338882022806686,-2.495224151858647
01,raw,Bovine,9.555498155696633,-3.8167544472482082
01,raw,Bovine,9.759225738785876,-3.0567068409550857
01,raw,Bovine,8.868173532104226,-2.757671772572666
01,raw,Bovine,8.662717915800057,-2.2518651582258706
01,raw,Bovine,7.601994705522953,-2.812970072265355
01,raw,Bovine,8.57504591546153,-3.205217960225836
01,raw,Bovine,5.213543167366491,-3.354498778577678
01,raw,Bovine,8.710592164490818,-2.673819856510584
01,raw,Bovine,7.188233563220932,-2.6482308295147963
01,raw,Bovine,9.892731791553956,-2.67186419505588
01,raw,Bovine,8.583764660253234,-3.060727567221107
01,raw,Bovine,8.278872089230592,-3.4478014565083615
01,raw,Bovine,6.897079062245581,-2.1978146883375143
01,raw,Bovine,7.716026276411746,-1.4900244619920313
01,raw,Bovine,7.229020322852726,-3.6745933763891374
01,raw,Bovine,10.795368292756605,-3.0423948343974287
01,raw,Bovine,10.555009979460914,-3.355321209786107
01,raw,Bovine,9.965589317510933,-2.825429078881208
01,raw,Bovine,9.201299697682263,-3.290136526356176
